,Predected_Price
1267,4003.3323182089125
1268,4014.8377833963377
1269,4014.8377833963377
1270,4010.3890445666884
1271,4014.8377833963377
1272,4014.8377833963377
1273,4014.8377833963377
1274,4021.894509754113
1275,4014.8377833963377
1276,4003.3323182089125
1277,4003.3323182089125
1278,4014.8377833963377
1279,4010.3890445666884
1280,4003.3323182089125
1281,4014.8377833963377
1282,4014.8377833963377
1283,4014.8377833963377
1284,4014.8377833963377
1285,4014.8377833963377
1286,4003.3323182089125
1287,4014.8377833963377
1288,4014.8377833963377
1289,4021.894509754113
1290,4021.894509754113
1291,4014.8377833963377
1292,4021.894509754113
1293,4003.3323182089125
1294,4021.894509754113
1295,4021.894509754113
1296,4014.8377833963377
1297,4014.8377833963377
1298,4014.8377833963377
1299,4014.8377833963377
1300,4014.8377833963377
1301,4014.8377833963377
1302,4014.8377833963377
1303,4014.8377833963377
1304,4008.329721694453
1305,4014.8377833963377
1306,4003.3323182089125
1307,4014.8377833963377
1308,4014.8377833963377
1309,4010.3890445666884
1310,4003.3323182089125
1311,4021.894509754113
1312,4021.894509754113
1313,4021.894509754113
1314,4021.894509754113
1315,4021.894509754113
1316,4014.8377833963377
1317,4003.3323182089125
1318,4014.8377833963377
1319,4003.3323182089125
1320,4014.8377833963377
1321,4008.329721694453
1322,4021.894509754113
1323,4014.8377833963377
1324,4014.8377833963377
1325,4014.8377833963377
1326,4003.3323182089125
1327,4010.3890445666884
1328,4014.8377833963377
1329,4003.3323182089125
1330,4014.8377833963377
1331,4014.8377833963377
1332,4010.3890445666884
1333,4003.3323182089125
1334,4014.8377833963377
1335,4014.8377833963377
1336,4014.8377833963377
1337,4010.3890445666884
1338,4003.3323182089125
1339,4003.3323182089125
1340,4003.3323182089125
1341,4014.8377833963377
1342,4014.8377833963377
1343,4021.894509754113
1344,4014.8377833963377
1345,4021.894509754113
1346,4014.8377833963377
1347,4021.894509754113
1348,4021.894509754113
1349,4014.8377833963377
1350,4003.3323182089125
1351,4003.3323182089125
1352,4003.3323182089125
1353,4021.894509754113
1354,4014.8377833963377
1355,4014.8377833963377
1356,4014.8377833963377
1357,4021.894509754113
1358,4021.894509754113
1359,4003.3323182089125
1360,4014.8377833963377
1361,4014.8377833963377
1362,4014.8377833963377
1363,4021.894509754113
1364,4003.3323182089125
1365,4014.8377833963377
1366,4021.894509754113
1367,4014.8377833963377
1368,4010.3890445666884
1369,4003.3323182089125
1370,4021.894509754113
1371,4014.8377833963377
1372,4014.8377833963377
1373,4014.8377833963377
1374,4014.8377833963377
1375,4003.3323182089125
1376,4014.8377833963377
1377,4003.3323182089125
1378,4021.894509754113
1379,4003.3323182089125
1380,4014.8377833963377
1381,4014.8377833963377
1382,4014.8377833963377
1383,4021.894509754113
1384,4003.3323182089125
1385,4021.894509754113
1386,4014.8377833963377
1387,4003.3323182089125
1388,4014.8377833963377
1389,4014.8377833963377
1390,4003.3323182089125
1391,4003.3323182089125
1392,4014.8377833963377
1393,4003.3323182089125
1394,4003.3323182089125
1395,4014.8377833963377
1396,4014.8377833963377
1397,4003.3323182089125
1398,4014.8377833963377
1399,4010.3890445666884
1400,4014.8377833963377
1401,4021.894509754113
1402,4021.894509754113
1403,4021.894509754113
1404,4010.3890445666884
1405,4014.8377833963377
1406,4014.8377833963377
1407,4014.8377833963377
1408,4003.3323182089125
1409,4014.8377833963377
1410,4014.8377833963377
1411,4003.3323182089125
1412,4014.8377833963377
1413,4014.8377833963377
1414,4014.8377833963377
1415,4003.3323182089125
1416,4008.329721694453
1417,4014.8377833963377
1418,4014.8377833963377
1419,4014.8377833963377
1420,4014.8377833963377
1421,4014.8377833963377
1422,4014.8377833963377
1423,4003.3323182089125
1424,4003.3323182089125
1425,4021.894509754113
1426,4014.8377833963377
1427,4021.894509754113
1428,4014.8377833963377
1429,4014.8377833963377
1430,4014.8377833963377
1431,4014.8377833963377
1432,4010.3890445666884
1433,4014.8377833963377
1434,4014.8377833963377
1435,4021.894509754113
1436,4021.894509754113
1437,4014.8377833963377
1438,4014.8377833963377
1439,4021.894509754113
1440,4021.894509754113
1441,4010.3890445666884
1442,4014.8377833963377
1443,4021.894509754113
1444,4014.8377833963377
1445,4014.8377833963377
1446,4021.894509754113
1447,4014.8377833963377
1448,4003.3323182089125
1449,4014.8377833963377
1450,4014.8377833963377
1451,4014.8377833963377
1452,4010.3890445666884
1453,4014.8377833963377
1454,4014.8377833963377
1455,4021.894509754113
1456,4014.8377833963377
1457,4021.894509754113
1458,4014.8377833963377
1459,4014.8377833963377
1460,4003.3323182089125
1461,4010.3890445666884
1462,4014.8377833963377
1463,4014.8377833963377
1464,4021.894509754113
1465,4003.3323182089125
1466,4003.3323182089125
1467,4014.8377833963377
1468,4014.8377833963377
1469,4003.3323182089125
1470,4014.8377833963377
1471,4014.8377833963377
1472,4014.8377833963377
1473,4010.3890445666884
1474,4014.8377833963377
1475,4014.8377833963377
1476,4014.8377833963377
1477,4014.8377833963377
1478,4003.3323182089125
1479,4014.8377833963377
1480,4003.3323182089125
1481,4014.8377833963377
1482,4014.8377833963377
1483,4003.3323182089125
1484,4014.8377833963377
1485,4014.8377833963377
1486,4014.8377833963377
1487,4014.8377833963377
1488,4014.8377833963377
1489,4010.3890445666884
1490,4014.8377833963377
1491,4014.8377833963377
1492,4014.8377833963377
1493,4021.894509754113
1494,4014.8377833963377
1495,4003.3323182089125
1496,4003.3323182089125
1497,4014.8377833963377
1498,4021.894509754113
1499,4014.8377833963377
1500,4010.3890445666884
1501,4003.3323182089125
1502,4003.3323182089125
1503,4014.8377833963377
1504,4014.8377833963377
1505,4015.386448052229
1506,4014.8377833963377
1507,4003.3323182089125
1508,4021.894509754113
1509,4014.8377833963377
1510,4010.3890445666884
1511,4010.3890445666884
1512,4014.8377833963377
1513,4014.8377833963377
1514,4014.8377833963377
1515,4014.8377833963377
1516,4003.3323182089125
1517,4003.3323182089125
1518,4014.8377833963377
1519,4014.8377833963377
1520,4021.894509754113
1521,4003.3323182089125
1522,4003.3323182089125
1523,4003.3323182089125
1524,4003.3323182089125
1525,4010.3890445666884
1526,4003.3323182089125
1527,4010.3890445666884
1528,4021.894509754113
1529,4021.894509754113
1530,4014.8377833963377
1531,4021.894509754113
1532,4010.3890445666884
1533,4014.8377833963377
1534,4021.894509754113
1535,4014.8377833963377
1536,4003.3323182089125
1537,4014.8377833963377
1538,4014.8377833963377
1539,4010.3890445666884
1540,4003.3323182089125
1541,4014.8377833963377
1542,4003.3323182089125
1543,4003.3323182089125
1544,4021.894509754113
1545,4010.3890445666884
1546,4014.8377833963377
1547,4003.3323182089125
1548,4003.3323182089125
1549,4003.3323182089125
1550,4014.8377833963377
1551,4014.8377833963377
1552,4021.894509754113
1553,4014.8377833963377
1554,4021.894509754113
1555,4014.8377833963377
1556,4021.894509754113
1557,4021.894509754113
1558,4003.3323182089125
1559,4014.8377833963377
1560,4021.894509754113
1561,4014.8377833963377
1562,4003.3323182089125
1563,4014.8377833963377
1564,4021.894509754113
1565,4014.8377833963377
1566,4014.8377833963377
1567,4014.8377833963377
1568,4014.8377833963377
1569,4014.8377833963377
1570,4003.3323182089125
1571,4014.8377833963377
1572,4003.3323182089125
1573,4014.8377833963377
1574,4014.8377833963377
1575,4021.894509754113
1576,4010.3890445666884
1577,4003.3323182089125
1578,4021.894509754113
1579,4010.3890445666884
1580,4021.894509754113
1581,4021.894509754113
1582,4003.3323182089125
1583,4014.8377833963377
1584,4003.3323182089125
1585,4014.8377833963377
1586,4003.3323182089125
1587,4010.3890445666884
1588,4014.8377833963377
1589,4003.3323182089125
1590,4021.894509754113
1591,4010.3890445666884
1592,4003.3323182089125
1593,4010.3890445666884
1594,4014.8377833963377
1595,4021.894509754113
1596,4003.3323182089125
1597,4003.3323182089125
1598,4014.8377833963377
1599,4003.3323182089125
1600,4014.8377833963377
1601,4021.894509754113
1602,4003.3323182089125
1603,4010.3890445666884
1604,4014.8377833963377
1605,4014.8377833963377
1606,4003.3323182089125
1607,4014.8377833963377
1608,4014.8377833963377
1609,4014.8377833963377
1610,4014.8377833963377
1611,4014.8377833963377
1612,4014.8377833963377
1613,4021.894509754113
1614,4014.8377833963377
1615,4014.8377833963377
1616,4003.3323182089125
1617,4014.8377833963377
1618,4014.8377833963377
1619,4003.3323182089125
1620,4014.8377833963377
1621,4014.8377833963377
1622,4003.3323182089125
1623,4014.8377833963377
1624,4003.3323182089125
1625,4014.8377833963377
1626,4014.8377833963377
1627,4003.3323182089125
1628,4003.3323182089125
1629,4010.3890445666884
1630,4014.8377833963377
1631,4014.8377833963377
1632,4021.894509754113
1633,4021.894509754113
1634,4014.8377833963377
1635,4010.3890445666884
1636,4014.8377833963377
1637,4003.3323182089125
1638,4014.8377833963377
1639,4014.8377833963377
1640,4014.8377833963377
1641,4003.3323182089125
1642,4014.8377833963377
1643,4014.8377833963377
1644,4003.3323182089125
1645,4014.8377833963377
1646,4003.3323182089125
1647,4014.8377833963377
1648,4003.3323182089125
1649,4021.894509754113
1650,4003.3323182089125
1651,4014.8377833963377
1652,4003.3323182089125
1653,4014.8377833963377
1654,4014.8377833963377
1655,4003.3323182089125
1656,4003.3323182089125
1657,4021.894509754113
1658,4021.894509754113
1659,4003.3323182089125
1660,4021.894509754113
1661,4021.894509754113
1662,4014.8377833963377
1663,4014.8377833963377
1664,4003.3323182089125
1665,4014.8377833963377
1666,4014.8377833963377
1667,4003.3323182089125
1668,4014.8377833963377
1669,4003.3323182089125
1670,4014.8377833963377
1671,4014.8377833963377
1672,4014.8377833963377
1673,4003.3323182089125
1674,4003.3323182089125
1675,4014.8377833963377
1676,4014.8377833963377
1677,4021.894509754113
1678,4014.8377833963377
1679,4003.3323182089125
1680,4003.3323182089125
1681,4003.3323182089125
1682,4014.8377833963377
1683,4014.8377833963377
1684,4010.3890445666884
1685,4003.3323182089125
1686,4003.3323182089125
1687,4021.894509754113
1688,4014.8377833963377
1689,4014.8377833963377
1690,4003.3323182089125
1691,4014.8377833963377
1692,4014.8377833963377
1693,4014.8377833963377
1694,4003.3323182089125
1695,4021.894509754113
1696,4014.8377833963377
1697,4021.894509754113
1698,4014.8377833963377
1699,4021.894509754113
1700,4014.8377833963377
1701,4003.3323182089125
1702,4014.8377833963377
1703,4014.8377833963377
1704,4010.3890445666884
1705,4014.8377833963377
1706,4014.8377833963377
1707,4014.8377833963377
1708,4014.8377833963377
1709,4003.3323182089125
1710,4003.3323182089125
1711,4003.3323182089125
1712,4014.8377833963377
1713,4003.3323182089125
1714,4010.3890445666884
1715,4003.3323182089125
1716,4014.8377833963377
1717,4003.3323182089125
1718,4003.3323182089125
1719,4014.8377833963377
1720,4014.8377833963377
1721,4014.8377833963377
1722,4014.8377833963377
1723,4021.894509754113
1724,4003.3323182089125
1725,4014.8377833963377
1726,4014.8377833963377
1727,4010.3890445666884
1728,4014.8377833963377
1729,4003.3323182089125
1730,4021.894509754113
1731,4003.3323182089125
1732,4003.3323182089125
1733,4010.3890445666884
1734,4010.3890445666884
1735,4014.8377833963377
1736,4021.894509754113
1737,4014.8377833963377
1738,4014.8377833963377
1739,4014.8377833963377
1740,4014.8377833963377
1741,4021.894509754113
1742,4021.894509754113
1743,4014.8377833963377
1744,4003.3323182089125
1745,4014.8377833963377
1746,4014.8377833963377
1747,4014.8377833963377
1748,4014.8377833963377
1749,4014.8377833963377
1750,4021.894509754113
1751,4014.8377833963377
1752,4003.3323182089125
1753,4021.894509754113
1754,4003.3323182089125
1755,4014.8377833963377
1756,4003.3323182089125
1757,4014.8377833963377
1758,4014.8377833963377
1759,4003.3323182089125
1760,4014.8377833963377
1761,4014.8377833963377
1762,4003.3323182089125
1763,4014.8377833963377
1764,4014.8377833963377
1765,4014.8377833963377
1766,4021.894509754113
1767,4003.3323182089125
1768,4014.8377833963377
1769,4003.3323182089125
1770,4014.8377833963377
1771,4010.3890445666884
1772,4014.8377833963377
1773,4003.3323182089125
1774,4021.894509754113
1775,4003.3323182089125
1776,4014.8377833963377
1777,4014.8377833963377
1778,4021.894509754113
1779,4014.8377833963377
1780,4010.3890445666884
1781,4021.894509754113
1782,4021.894509754113
1783,4021.894509754113
1784,4014.8377833963377
1785,4010.3890445666884
1786,4014.8377833963377
1787,4014.8377833963377
1788,4014.8377833963377
1789,4021.894509754113
1790,4003.3323182089125
1791,4014.8377833963377
1792,4021.894509754113
1793,4003.3323182089125
1794,4003.3323182089125
1795,4010.3890445666884
1796,4014.8377833963377
1797,4021.894509754113
1798,4021.894509754113
1799,4021.894509754113
1800,4014.8377833963377
1801,4014.8377833963377
1802,4014.8377833963377
1803,4014.8377833963377
1804,4014.8377833963377
1805,4021.894509754113
1806,4014.8377833963377
1807,4021.894509754113
1808,4021.894509754113
1809,4014.8377833963377
1810,4014.8377833963377
1811,4014.8377833963377
1812,4003.3323182089125
1813,4014.8377833963377
1814,4021.894509754113
1815,4003.3323182089125
1816,4010.3890445666884
1817,4014.8377833963377
1818,4010.3890445666884
1819,4003.3323182089125
1820,4014.8377833963377
1821,4014.8377833963377
1822,4021.894509754113
1823,4003.3323182089125
1824,4014.8377833963377
1825,4014.8377833963377
1826,4021.894509754113
1827,4014.8377833963377
1828,4003.3323182089125
1829,4014.8377833963377
1830,4003.3323182089125
1831,4014.8377833963377
1832,4014.8377833963377
1833,4014.8377833963377
1834,4014.8377833963377
1835,4010.3890445666884
1836,4010.3890445666884
1837,4014.8377833963377
1838,4014.8377833963377
1839,4021.894509754113
1840,4021.894509754113
1841,4014.8377833963377
1842,4014.8377833963377
1843,4003.3323182089125
1844,4014.8377833963377
1845,4003.3323182089125
1846,4014.8377833963377
1847,4014.8377833963377
1848,4010.3890445666884
1849,4021.894509754113
1850,4014.8377833963377
1851,4014.8377833963377
1852,4021.894509754113
1853,4014.8377833963377
1854,4003.3323182089125
1855,4014.8377833963377
1856,4003.3323182089125
1857,4003.3323182089125
1858,4014.8377833963377
1859,4021.894509754113
1860,4014.8377833963377
1861,4014.8377833963377
1862,4014.8377833963377
1863,4003.3323182089125
1864,4014.8377833963377
1865,4014.8377833963377
1866,4014.8377833963377
1867,4021.894509754113
1868,4014.8377833963377
1869,4021.894509754113
1870,4021.894509754113
1871,4021.894509754113
1872,4010.3890445666884
1873,4014.8377833963377
1874,4014.8377833963377
1875,4021.894509754113
1876,4014.8377833963377
1877,4021.894509754113
1878,4003.3323182089125
1879,4014.8377833963377
1880,4021.894509754113
1881,4010.3890445666884
1882,4010.3890445666884
1883,4014.8377833963377
1884,4014.8377833963377
1885,4003.3323182089125
1886,4014.8377833963377
1887,4003.3323182089125
1888,4014.8377833963377
1889,4014.8377833963377
1890,4003.3323182089125
1891,4014.8377833963377
1892,4021.894509754113
1893,4021.894509754113
1894,4010.3890445666884
1895,4003.3323182089125
1896,4021.894509754113
1897,4014.8377833963377
1898,4014.8377833963377
1899,4003.3323182089125
1900,4010.3890445666884
1901,4003.3323182089125
1902,4010.3890445666884
1903,4021.894509754113
1904,4014.8377833963377
1905,4010.3890445666884
1906,4014.8377833963377
1907,4014.8377833963377
1908,4021.894509754113
1909,4014.8377833963377
1910,4014.8377833963377
1911,4014.8377833963377
1912,4003.3323182089125
1913,4021.894509754113
1914,4014.8377833963377
1915,4010.3890445666884
1916,4014.8377833963377
1917,4014.8377833963377
1918,4014.8377833963377
1919,4010.3890445666884
1920,4010.3890445666884
1921,4021.894509754113
1922,4014.8377833963377
1923,4014.8377833963377
1924,4014.8377833963377
1925,4021.894509754113
1926,4014.8377833963377
1927,4003.3323182089125
1928,4021.894509754113
1929,4014.8377833963377
1930,4014.8377833963377
1931,4003.3323182089125
1932,4021.894509754113
1933,4014.8377833963377
1934,4014.8377833963377
1935,4003.3323182089125
1936,4003.3323182089125
1937,4010.3890445666884
1938,4014.8377833963377
1939,4014.8377833963377
1940,4014.8377833963377
1941,4014.8377833963377
1942,4014.8377833963377
1943,4014.8377833963377
1944,4014.8377833963377
1945,4015.386448052229
1946,4014.8377833963377
1947,4014.8377833963377
1948,4014.8377833963377
1949,4014.8377833963377
1950,4014.8377833963377
1951,4014.8377833963377
1952,4014.8377833963377
1953,4021.894509754113
1954,4014.8377833963377
1955,4021.894509754113
1956,4003.3323182089125
1957,4014.8377833963377
1958,4014.8377833963377
1959,4014.8377833963377
1960,4014.8377833963377
1961,4021.894509754113
1962,4021.894509754113
1963,4014.8377833963377
1964,4021.894509754113
1965,4003.3323182089125
1966,4010.3890445666884
1967,4014.8377833963377
1968,4014.8377833963377
1969,4014.8377833963377
1970,4021.894509754113
1971,4003.3323182089125
1972,4010.3890445666884
1973,4014.8377833963377
1974,4014.8377833963377
1975,4021.894509754113
1976,4014.8377833963377
1977,4014.8377833963377
1978,4014.8377833963377
1979,4014.8377833963377
1980,4014.8377833963377
1981,4003.3323182089125
1982,4003.3323182089125
1983,4003.3323182089125
1984,4021.894509754113
1985,4014.8377833963377
1986,4014.8377833963377
1987,4014.8377833963377
1988,4014.8377833963377
1989,4003.3323182089125
1990,4021.894509754113
1991,4014.8377833963377
1992,4003.3323182089125
1993,4014.8377833963377
1994,4014.8377833963377
1995,4014.8377833963377
1996,4014.8377833963377
1997,4014.8377833963377
1998,4021.894509754113
1999,4014.8377833963377
2000,4014.8377833963377
2001,4010.3890445666884
2002,4014.8377833963377
2003,4014.8377833963377
2004,4021.894509754113
2005,4021.894509754113
2006,4014.8377833963377
2007,4014.8377833963377
2008,4003.3323182089125
2009,4003.3323182089125
2010,4015.386448052229
2011,4014.8377833963377
2012,4014.8377833963377
2013,4003.3323182089125
2014,4010.3890445666884
2015,4010.3890445666884
2016,4021.894509754113
2017,4021.894509754113
2018,4003.3323182089125
2019,4003.3323182089125
2020,4021.894509754113
2021,4014.8377833963377
2022,4021.894509754113
2023,4003.3323182089125
2024,4008.329721694453
2025,4014.8377833963377
2026,4010.3890445666884
2027,4003.3323182089125
2028,4003.3323182089125
2029,4014.8377833963377
2030,4003.3323182089125
2031,4021.894509754113
2032,4014.8377833963377
2033,4003.3323182089125
2034,4014.8377833963377
2035,4021.894509754113
2036,4014.8377833963377
2037,4003.3323182089125
2038,4014.8377833963377
2039,4003.3323182089125
2040,4014.8377833963377
2041,4003.3323182089125
2042,4003.3323182089125
2043,4014.8377833963377
2044,4003.3323182089125
2045,4003.3323182089125
2046,4014.8377833963377
2047,4021.894509754113
2048,4003.3323182089125
2049,4014.8377833963377
2050,4014.8377833963377
2051,4003.3323182089125
2052,4014.8377833963377
2053,4003.3323182089125
2054,4014.8377833963377
2055,4014.8377833963377
2056,4021.894509754113
2057,4021.894509754113
2058,4003.3323182089125
2059,4003.3323182089125
2060,4003.3323182089125
2061,4014.8377833963377
2062,4003.3323182089125
2063,4021.894509754113
2064,4015.386448052229
2065,4014.8377833963377
2066,4003.3323182089125
2067,4014.8377833963377
2068,4021.894509754113
2069,4008.329721694453
2070,4010.3890445666884
2071,4014.8377833963377
2072,4003.3323182089125
2073,4014.8377833963377
2074,4003.3323182089125
2075,4010.3890445666884
2076,4003.3323182089125
2077,4014.8377833963377
2078,4003.3323182089125
2079,4003.3323182089125
2080,4014.8377833963377
2081,4014.8377833963377
2082,4014.8377833963377
2083,4003.3323182089125
2084,4021.894509754113
2085,4014.8377833963377
2086,4003.3323182089125
2087,4014.8377833963377
2088,4014.8377833963377
2089,4010.3890445666884
2090,4014.8377833963377
2091,4014.8377833963377
2092,4014.8377833963377
2093,4014.8377833963377
2094,4014.8377833963377
2095,4014.8377833963377
2096,4021.894509754113
2097,4003.3323182089125
2098,4014.8377833963377
2099,4021.894509754113
2100,4014.8377833963377
2101,4014.8377833963377
2102,4021.894509754113
2103,4021.894509754113
2104,4003.3323182089125
2105,4021.894509754113
2106,4014.8377833963377
2107,4014.8377833963377
2108,4010.3890445666884
2109,4003.3323182089125
2110,4014.8377833963377
2111,4014.8377833963377
2112,4003.3323182089125
2113,4014.8377833963377
2114,4014.8377833963377
2115,4014.8377833963377
2116,4010.3890445666884
2117,4015.386448052229
2118,4014.8377833963377
2119,4003.3323182089125
2120,4014.8377833963377
2121,4014.8377833963377
2122,4003.3323182089125
2123,4014.8377833963377
2124,4014.8377833963377
2125,4014.8377833963377
2126,4014.8377833963377
2127,4014.8377833963377
2128,4014.8377833963377
2129,4014.8377833963377
2130,4014.8377833963377
2131,4014.8377833963377
2132,4014.8377833963377
2133,4010.3890445666884
2134,4014.8377833963377
2135,4010.3890445666884
2136,4014.8377833963377
2137,4021.894509754113
2138,4014.8377833963377
2139,4021.894509754113
2140,4014.8377833963377
2141,4014.8377833963377
2142,4003.3323182089125
2143,4003.3323182089125
2144,4003.3323182089125
2145,4014.8377833963377
2146,4010.3890445666884
2147,4021.894509754113
2148,4014.8377833963377
2149,4014.8377833963377
2150,4003.3323182089125
2151,4014.8377833963377
2152,4021.894509754113
2153,4021.894509754113
2154,4003.3323182089125
2155,4014.8377833963377
2156,4014.8377833963377
2157,4014.8377833963377
2158,4014.8377833963377
2159,4014.8377833963377
2160,4003.3323182089125
2161,4021.894509754113
2162,4021.894509754113
2163,4003.3323182089125
2164,4003.3323182089125
2165,4014.8377833963377
2166,4014.8377833963377
2167,4021.894509754113
2168,4014.8377833963377
2169,4014.8377833963377
2170,4014.8377833963377
2171,4014.8377833963377
2172,4014.8377833963377
2173,4014.8377833963377
2174,4014.8377833963377
2175,4014.8377833963377
2176,4010.3890445666884
2177,4014.8377833963377
2178,4003.3323182089125
2179,4010.3890445666884
2180,4010.3890445666884
2181,4014.8377833963377
2182,4003.3323182089125
2183,4021.894509754113
2184,4003.3323182089125
2185,4014.8377833963377
2186,4003.3323182089125
2187,4003.3323182089125
2188,4003.3323182089125
2189,4014.8377833963377
2190,4021.894509754113
2191,4014.8377833963377
2192,4014.8377833963377
2193,4014.8377833963377
2194,4014.8377833963377
2195,4003.3323182089125
2196,4014.8377833963377
2197,4003.3323182089125
2198,4014.8377833963377
2199,4003.3323182089125
2200,4014.8377833963377
2201,4014.8377833963377
2202,4010.3890445666884
2203,4014.8377833963377
2204,4014.8377833963377
2205,4014.8377833963377
2206,4014.8377833963377
2207,4014.8377833963377
2208,4014.8377833963377
2209,4003.3323182089125
2210,4014.8377833963377
2211,4021.894509754113
2212,4014.8377833963377
2213,4014.8377833963377
2214,4003.3323182089125
2215,4021.894509754113
2216,4014.8377833963377
2217,4021.894509754113
2218,4014.8377833963377
2219,4014.8377833963377
2220,4021.894509754113
2221,4003.3323182089125
2222,4014.8377833963377
2223,4014.8377833963377
2224,4021.894509754113
2225,4014.8377833963377
2226,4014.8377833963377
2227,4014.8377833963377
2228,4014.8377833963377
2229,4014.8377833963377
2230,4010.3890445666884
2231,4014.8377833963377
2232,4003.3323182089125
2233,4014.8377833963377
2234,4014.8377833963377
2235,4014.8377833963377
2236,4003.3323182089125
2237,4010.3890445666884
2238,4014.8377833963377
2239,4014.8377833963377
2240,4010.3890445666884
2241,4014.8377833963377
2242,4021.894509754113
2243,4014.8377833963377
2244,4021.894509754113
2245,4014.8377833963377
2246,4014.8377833963377
2247,4014.8377833963377
2248,4021.894509754113
2249,4014.8377833963377
2250,4010.3890445666884
2251,4014.8377833963377
2252,4010.3890445666884
2253,4014.8377833963377
2254,4014.8377833963377
2255,4021.894509754113
2256,4021.894509754113
2257,4021.894509754113
2258,4021.894509754113
2259,4014.8377833963377
2260,4003.3323182089125
2261,4014.8377833963377
2262,4014.8377833963377
2263,4014.8377833963377
2264,4014.8377833963377
2265,4021.894509754113
2266,4014.8377833963377
2267,4003.3323182089125
2268,4003.3323182089125
2269,4003.3323182089125
2270,4014.8377833963377
2271,4021.894509754113
2272,4014.8377833963377
2273,4014.8377833963377
2274,4003.3323182089125
2275,4003.3323182089125
2276,4014.8377833963377
2277,4014.8377833963377
2278,4014.8377833963377
2279,4003.3323182089125
2280,4014.8377833963377
2281,4014.8377833963377
2282,4014.8377833963377
2283,4003.3323182089125
2284,4021.894509754113
2285,4010.3890445666884
2286,4014.8377833963377
2287,4003.3323182089125
2288,4021.894509754113
2289,4021.894509754113
2290,4003.3323182089125
2291,4003.3323182089125
2292,4014.8377833963377
2293,4014.8377833963377
2294,4014.8377833963377
2295,4010.3890445666884
2296,4014.8377833963377
2297,4003.3323182089125
2298,4014.8377833963377
2299,4014.8377833963377
2300,4010.3890445666884
2301,4003.3323182089125
2302,4010.3890445666884
2303,4003.3323182089125
2304,4021.894509754113
2305,4014.8377833963377
2306,4014.8377833963377
2307,4014.8377833963377
2308,4014.8377833963377
2309,4003.3323182089125
2310,4021.894509754113
2311,4003.3323182089125
2312,4014.8377833963377
2313,4003.3323182089125
2314,4014.8377833963377
2315,4014.8377833963377
2316,4014.8377833963377
2317,4003.3323182089125
2318,4014.8377833963377
2319,4014.8377833963377
2320,4014.8377833963377
2321,4003.3323182089125
2322,4014.8377833963377
2323,4003.3323182089125
2324,4014.8377833963377
2325,4014.8377833963377
2326,4003.3323182089125
2327,4014.8377833963377
2328,4014.8377833963377
2329,4010.3890445666884
2330,4021.894509754113
2331,4003.3323182089125
2332,4014.8377833963377
2333,4003.3323182089125
2334,4014.8377833963377
2335,4014.8377833963377
2336,4014.8377833963377
2337,4010.3890445666884
2338,4014.8377833963377
2339,4021.894509754113
2340,4014.8377833963377
2341,4003.3323182089125
2342,4003.3323182089125
2343,4014.8377833963377
2344,4014.8377833963377
2345,4021.894509754113
2346,4003.3323182089125
2347,4014.8377833963377
2348,4021.894509754113
2349,4021.894509754113
2350,4021.894509754113
2351,4010.3890445666884
2352,4014.8377833963377
2353,4014.8377833963377
2354,4010.3890445666884
2355,4003.3323182089125
2356,4008.329721694453
2357,4014.8377833963377
2358,4014.8377833963377
2359,4003.3323182089125
2360,4014.8377833963377
2361,4021.894509754113
2362,4014.8377833963377
2363,4003.3323182089125
2364,4014.8377833963377
2365,4010.3890445666884
2366,4014.8377833963377
2367,4014.8377833963377
2368,4003.3323182089125
2369,4021.894509754113
2370,4021.894509754113
2371,4014.8377833963377
2372,4014.8377833963377
2373,4014.8377833963377
2374,4014.8377833963377
2375,4014.8377833963377
2376,4003.3323182089125
2377,4014.8377833963377
2378,4014.8377833963377
2379,4021.894509754113
2380,4010.3890445666884
2381,4003.3323182089125
2382,4014.8377833963377
2383,4010.3890445666884
2384,4014.8377833963377
2385,4021.894509754113
2386,4003.3323182089125
2387,4014.8377833963377
2388,4014.8377833963377
2389,4014.8377833963377
2390,4021.894509754113
2391,4014.8377833963377
2392,4003.3323182089125
2393,4010.3890445666884
2394,4021.894509754113
2395,4014.8377833963377
2396,4021.894509754113
2397,4003.3323182089125
2398,4014.8377833963377
2399,4015.386448052229
2400,4014.8377833963377
2401,4014.8377833963377
2402,4021.894509754113
2403,4014.8377833963377
2404,4003.3323182089125
2405,4014.8377833963377
2406,4003.3323182089125
2407,4014.8377833963377
2408,4010.3890445666884
2409,4008.329721694453
2410,4021.894509754113
2411,4014.8377833963377
2412,4003.3323182089125
2413,4003.3323182089125
2414,4014.8377833963377
2415,4014.8377833963377
2416,4021.894509754113
2417,4003.3323182089125
2418,4014.8377833963377
2419,4021.894509754113
2420,4010.3890445666884
2421,4003.3323182089125
2422,4014.8377833963377
2423,4014.8377833963377
2424,4003.3323182089125
2425,4014.8377833963377
2426,4014.8377833963377
2427,4003.3323182089125
2428,4014.8377833963377
2429,4014.8377833963377
2430,4003.3323182089125
2431,4014.8377833963377
2432,4003.3323182089125
2433,4014.8377833963377
2434,4014.8377833963377
2435,4014.8377833963377
2436,4021.894509754113
2437,4021.894509754113
2438,4003.3323182089125
2439,4014.8377833963377
2440,4010.3890445666884
2441,4021.894509754113
2442,4014.8377833963377
2443,4021.894509754113
2444,4014.8377833963377
2445,4003.3323182089125
2446,4014.8377833963377
2447,4021.894509754113
2448,4010.3890445666884
2449,4003.3323182089125
